Date,Symbol,Open,High,Low,Close,Volume
2024_03_14,LBBLPO,216.0,216.0,216.0,216.0,146748.0
2024_03_15,LBBLPO,216.0,216.0,216.0,216.0,146748.0
2024_03_16,LBBLPO,216.0,216.0,216.0,216.0,146748.0
2024_10_27,LBBLPO,261.0,261.0,261.0,261.0,15000.0
