Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
MNBBL,2012-01-01,144.0,150.0,146.0,146.0,1.39 %,1820.0,268890.0,,,,,146.0,146.0,35.90085584083582,0.0,0.0,,,,,,0.0
MNBBL,2012-01-02,146.0,150.0,142.0,148.0,1.37 %,450.0,65460.0,0.013698630136986356,0.013605652055778678,,,146.3076923076923,146.14814814814815,37.94642857142856,0.15954415954414003,0.031908831908828005,,,,,,450.0
MNBBL,2012-01-03,148.0,154.0,145.0,151.0,2.03 %,950.0,142110.0,0.020270270270270174,0.020067563050809173,,,147.02958579881656,146.50754458161867,40.339781746031704,0.5220412171978808,0.12993530896663857,,,,,,1400.0
MNBBL,2012-01-04,151.0,150.0,148.0,150.0,-0.66 %,1590.0,237820.0,-0.0066225165562914245,-0.006644542718668613,,,147.4865725989986,146.76624498298025,40.31757846421037,0.720327616018352,0.24801377037698127,,,,,,-190.0
MNBBL,2012-01-05,150.0,152.0,151.0,152.0,1.33 %,940.0,142760.0,0.01333333333333342,0.013245226750020723,149.4,,148.1809460453065,147.15393053979653,48.457253053353334,1.0270155055099792,0.40381411740358086,,,,,,750.0
MNBBL,2012-01-08,152.0,153.0,149.0,153.0,0.66 %,990.0,149570.0,0.006578947368421018,0.0065574005461590396,150.8,,148.9223389614132,147.58697272203383,53.516787080323,1.3353662393793684,0.5901245417987384,,,,,,1740.0
MNBBL,2012-01-09,153.0,158.0,153.0,156.0,1.96 %,970.0,150230.0,0.019607843137254832,0.019418085857101516,152.4,,150.01120989042656,148.2101599278091,55.199916045755046,1.8010499626174692,0.8323096259624846,,,,,,2710.0
MNBBL,2012-01-10,156.0,160.0,156.0,160.0,2.56 %,700.0,110380.0,0.02564102564102555,0.025317807984289786,154.2,,151.54794683036093,149.08348141463804,51.86772137991649,2.4644654157228842,1.1587407839145645,,,,,,3410.0
MNBBL,2012-01-11,160.0,164.0,157.0,164.0,2.50 %,1000.0,158270.0,0.02499999999999991,0.024692612590371414,157.0,,153.4636473179977,150.18840871725746,53.477571363842316,3.275238600740238,1.5820403472796993,,,,,,4410.0
MNBBL,2012-01-12,164.0,165.0,160.0,161.0,-1.83 %,1700.0,275350.0,-0.018292682926829285,-0.018462062839735442,158.8,,154.6230861921519,150.98926733079395,62.18509332985252,3.633818861357952,1.99239605009535,,,,,,2710.0
