Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
MSHL,2023-10-12,300.0,330.0,300.0,330.0,0.00 %,14178.0,4672854.0,,,,,330.0,330.0,42.87420382165606,0.0,0.0,,,,,,0.0
MSHL,2023-10-16,336.6,363.0,297.0,300.1,-9.06 %,52207.0,16499962.2,-0.09060606060606058,-0.09497690201420446,,,325.4,327.7851851851852,52.97589768814563,-2.3851851851852075,-0.47703703703704153,,,,,,-52207.0
MSHL,2023-10-17,294.2,315.0,294.2,305.1,1.67 %,18476.0,5674168.3,0.01666111296234596,0.0165238392763026,,,322.276923076923,326.1048010973937,56.52964714441612,-3.8278780204706777,-1.1472052337237688,,,,,,-33731.0
MSHL,2023-10-18,300.0,333.5,300.0,333.5,9.31 %,7823.0,2484520.6,0.09308423467715499,0.08900327363305441,,,324.00355029585796,326.6525936086979,61.66494409471012,-2.649043312839922,-1.4475728495469995,,,,,,-25908.0
MSHL,2023-10-19,327.0,328.4,315.0,320.0,-4.05 %,11866.0,3804259.0,-0.040479760119940034,-0.04132186956190618,317.74,,323.38761948111056,326.1598088969425,59.46362236114888,-2.7721894158319174,-1.712496162803983,,,,,,-37774.0
MSHL,2023-10-29,313.6,316.1,307.1,308.4,-3.63 %,12158.0,3785517.0,-0.036250000000000115,-0.036923354104597926,313.41999999999996,,321.081831868632,324.84426749716897,63.76177985038374,-3.7624356285369913,-2.1224840559505846,,,,,,-49932.0
MSHL,2023-10-30,305.0,321.8,299.0,318.0,3.11 %,11557.0,3636790.4,0.031128404669260812,0.03065374109100252,317.0,,320.6077038888424,324.3372847196009,59.957975516170286,-3.7295808307584934,-2.4439034109121667,,,,,,-38375.0
MSHL,2023-10-31,312.2,324.0,312.2,324.0,1.89 %,7370.0,2349051.0,0.018867924528301883,0.018692133012152546,320.78000000000003,,321.1295955982513,324.3123006662971,56.99027440083365,-3.182705068045834,-2.5916637423389,,,,,,-31005.0
MSHL,2023-11-01,318.1,329.0,318.0,325.0,0.31 %,9290.0,3009953.8,0.0030864197530864335,0.0030816665374081144,319.08000000000004,,321.72504242928954,324.3632413576825,52.39788563190775,-2.638198928392967,-2.600970779549714,,,,,,-21715.0
MSHL,2023-11-02,319.0,323.0,316.0,316.8,-2.52 %,4440.0,1414178.0,-0.025230769230769168,-0.025554522389466632,318.44,,320.9673435940142,323.8030012571134,61.17231789496206,-2.835657663099198,-2.6479081562596107,,,,,,-26155.0
MSHL,2023-11-05,311.0,316.0,307.1,316.0,-0.25 %,2000.0,624742.0,-0.002525252525252597,-0.0025284463533587487,319.96000000000004,,320.2031368872428,323.2250011639939,51.868802440884814,-3.021864276751103,-2.722699380357909,,,,,,-28155.0
