Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
RNLI,2023-09-17,486.6,535.2,486.6,495.0,0.00 %,487186.0,245293976.2,,,,,495.0,495.0,20.970982142857196,0.0,0.0,,,,,,0.0
RNLI,2023-09-18,500.0,500.0,485.2,489.0,-1.21 %,192130.0,93880860.0,-0.012121212121212088,-0.012195273093818243,,,494.0769230769231,494.55555555555554,25.935127674258155,-0.4786324786324485,-0.09572649572648971,,,,,,-192130.0
RNLI,2023-09-19,489.0,489.0,478.4,485.5,-0.72 %,220056.0,106442691.7,-0.007157464212678932,-0.007183201743492419,,,492.7573964497041,493.8847736625514,32.263173049237025,-1.127377212847307,-0.3020566391506532,,,,,,-412186.0
RNLI,2023-09-21,487.0,496.0,483.2,484.2,-0.27 %,286708.0,139658690.5,-0.002677651905252376,-0.0026812432274215467,,,491.4408739189804,493.16738302088095,40.36950829211528,-1.7265091019005467,-0.586947131700632,,,,,,-698894.0
RNLI,2023-09-24,479.0,491.0,462.2,463.1,-4.36 %,159725.0,75416964.5,-0.04357703428335391,-0.04455503101725176,483.36,,487.08073946990646,490.94016946377866,42.560811819131516,-3.8594299938721974,-1.241443704134945,,,,,,-858619.0
RNLI,2023-09-25,460.0,470.0,456.1,460.0,-0.67 %,142761.0,65861503.7,-0.006694018570503224,-0.006716524003565687,476.36,,482.9144718591516,488.64830505905434,43.062056469877724,-5.733833199902733,-2.139921603288503,,,,,,-1001380.0
RNLI,2023-09-26,460.0,480.1,460.0,477.7,3.85 %,151068.0,71348296.5,0.038478260869565295,0.03775643091277555,474.1,,482.11224541928215,487.8373194991244,44.61827284105133,-5.725074079842273,-2.856952098599257,,,,,,-850312.0
RNLI,2023-09-27,475.0,486.5,471.0,479.0,0.27 %,122887.0,58436676.9,0.002721373246807657,0.002717677014999111,472.8,,481.63343843170026,487.18270323993,38.57271906052395,-5.5492648082297364,-3.395414640525353,,,,,,-727425.0
RNLI,2023-10-01,475.0,475.0,461.0,462.5,-3.44 %,116239.0,54062577.9,-0.034446764091857984,-0.0350540404584353,468.46000000000004,,478.68983251913096,485.35435485178704,45.65950647967338,-6.664522332656077,-4.049236178951498,,,,,,-843664.0
RNLI,2023-10-02,456.0,466.6,456.0,466.0,0.76 %,102400.0,47253637.0,0.00756756756756749,0.007539077173165914,469.03999999999996,,476.73755059311077,483.92069893683987,60.96266471449487,-7.183148343729101,-4.676018611907018,,,,,,-741264.0
RNLI,2023-10-03,460.0,467.0,460.0,460.3,-1.22 %,80679.0,37262140.2,-0.012231759656652352,-0.012307183302450115,469.1,,474.2086966557091,482.171017534111,44.25116673737801,-7.962320878401897,-5.3332790652059945,,,,,,-821943.0
RNLI,2023-10-04,457.0,469.9,455.0,463.0,0.59 %,92751.0,43091944.1,0.005865739734955522,0.005848603263038379,466.16,,472.4842817856,480.7509421612139,37.08646616541353,-8.266660375613924,-5.919955327287581,,,,,,-729192.0
RNLI,2023-10-05,458.1,465.0,458.1,458.2,-1.04 %,64915.0,29885210.0,-0.010367170626349953,-0.010421284066838989,462.0,,470.28669997243077,479.080502001124,40.31740370898716,-8.793802028693221,-6.494724667568709,,,,,,-794107.0
RNLI,2023-10-08,450.0,457.0,442.1,445.0,-2.88 %,124649.0,55760572.5,-0.02880838061981661,-0.029231487853154867,458.5,,466.3964384382106,476.55602037141114,34.897360703812325,-10.159581933200514,-7.227696120695071,17.042857142857144,,,,,-918756.0
RNLI,2023-10-09,440.0,449.0,437.4,441.8,-0.72 %,76160.0,33632504.5,-0.007191011235955003,-0.00721699118022336,453.66,,462.61237098617823,473.9815003438992,29.732739420935417,-11.369129357720965,-8.05598276810025,14.400000000000002,,,,,-994916.0
RNLI,2023-10-10,436.0,441.8,433.3,433.6,-1.86 %,57185.0,25000799.5,-0.01856043458578538,-0.0187348408605803,448.32,,458.14892929599694,470.9902780962029,27.689914441275604,-12.841348800205992,-9.0130559745214,13.950000000000001,,,,,-1052101.0
RNLI,2023-10-11,430.0,445.0,429.3,433.5,-0.02 %,64213.0,27888363.0,-0.00023062730627310124,-0.00023065390483994978,442.41999999999996,,454.356786327382,468.21322045944714,29.078194532739985,-13.856434132065147,-9.981731606030149,14.314285714285713,,,,,-1116314.0
RNLI,2023-10-12,430.1,435.0,424.0,424.6,-2.05 %,64409.0,27613460.8,-0.020530565167243275,-0.020744246951440726,435.7,,449.77881920009247,464.98261153652516,24.03649734440961,-15.203792336432684,-11.026143752110656,14.185714285714283,,,,,-1180723.0
RNLI,2023-10-16,416.2,420.5,402.0,408.1,-3.89 %,87805.0,35829584.9,-0.03886010362694303,-0.03963530685739575,428.32,,443.36669316930903,460.7690847560418,22.30443974630019,-17.40239158673279,-12.301393319035082,13.742857142857142,,,,,-1268528.0
RNLI,2023-10-17,400.0,422.9,400.0,411.5,0.83 %,52689.0,21688520.0,0.008331291350159198,0.008296777705364427,422.26000000000005,457.08000000000004,438.4641249894153,457.11952292226096,28.374446552814675,-18.65539793284563,-13.572194241797193,14.385714285714284,457.08000000000004,25.261070527800758,507.6021410556016,406.5578589443985,-1215839.0
RNLI,2023-10-18,411.0,421.0,404.2,417.0,1.34 %,41100.0,17113924.0,0.013365735115431265,0.013277201681676863,418.93999999999994,453.18,435.16195191412066,454.14770640950087,29.61447055716927,-18.985754495380206,-14.654906292513797,14.149999999999997,453.18,25.11928594358898,503.41857188717796,402.94142811282205,-1174739.0
RNLI,2023-10-19,411.0,421.0,411.0,415.8,-0.29 %,28922.0,12054440.3,-0.0028776978417266452,-0.0028818463748889263,415.4,449.52,432.183190081179,451.3071355643527,45.49488054607508,-19.123945483173657,-15.54871413064577,13.757142857142854,449.52,24.957724255228026,499.435448510456,399.60455148954395,-1203661.0
