Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
ALICL,2012-01-01,168.0,165.0,165.0,165.0,-1.79 %,50.0,8250.0,,,,,165.0,165.0,31.1013359400456,0.0,0.0,,,,,,0.0
ALICL,2012-01-02,165.0,175.0,168.0,173.0,4.85 %,1320.0,229140.0,0.048484848484848575,0.04734612059719842,,,166.23076923076923,165.59259259259258,38.01621723552706,0.6381766381766454,0.1276353276353291,,,,,,1320.0
ALICL,2012-01-03,173.0,179.0,175.0,176.0,1.73 %,2370.0,422000.0,0.01734104046242768,0.01719240054037277,,,167.73372781065086,166.36351165980795,45.5776555226407,1.3702161508429072,0.37615149227684475,,,,,,3690.0
ALICL,2012-01-04,176.0,179.0,170.0,170.0,-3.41 %,390.0,67830.0,-0.03409090909090906,-0.034685557987889984,,,168.08238507055074,166.63288116648883,44.92179353493221,1.4495039040619133,0.5908219746338585,,,,,,3300.0
ALICL,2012-01-08,170.0,168.0,167.0,168.0,-1.18 %,160.0,26800.0,-0.0117647058823529,-0.011834457647002796,170.4,,168.06971044431216,166.73414922823042,40.02973425013939,1.335561216081743,0.7397698229234355,,,,,,3140.0
ALICL,2012-01-09,168.0,171.0,168.0,171.0,1.79 %,200.0,33900.0,0.017857142857142794,0.017699577099400857,171.6,,168.5205242221103,167.0501381742874,40.79985323793794,1.470386047822899,0.8858930679033281,,,,,,3340.0
ALICL,2012-01-10,171.0,169.0,169.0,169.0,-1.17 %,80.0,13520.0,-0.011695906432748537,-0.01176484157958637,170.8,,168.59428972640103,167.19457238359945,47.52438109527382,1.39971734280158,0.9886579228829786,,,,,,3260.0
ALICL,2012-01-11,169.0,171.0,170.0,171.0,1.18 %,630.0,107450.0,0.01183431952662728,0.01176484157958643,169.8,,168.96439899926241,167.4764559107402,44.68347734085695,1.4879430885222007,1.0885149560108232,,,,,,3890.0
ALICL,2012-01-12,171.0,172.0,172.0,172.0,0.58 %,70.0,12040.0,0.005847953216374213,0.005830920310793144,170.2,,169.4314145378374,167.8115332506854,42.07904350714045,1.619881287152026,1.1947882222390638,,,,,,3960.0
ALICL,2012-01-16,172.0,177.0,173.0,175.0,1.74 %,880.0,153980.0,0.01744186046511631,0.017291497110061043,171.6,,170.28811999355474,168.34401226915313,54.078368652538984,1.9441077244016185,1.3446521226715746,,,,,,4840.0
ALICL,2012-01-17,175.0,177.0,174.0,174.0,-0.57 %,410.0,71530.0,-0.005714285714285672,-0.005730674708984983,172.2,,170.85917845608478,168.76297432328994,39.264413518886606,2.0962041327948384,1.4949625246962275,,,,,,4430.0
ALICL,2012-01-18,174.0,173.0,173.0,173.0,-0.57 %,180.0,31140.0,-0.005747126436781658,-0.0057637047167501294,173.0,,171.18853561668712,169.0768280771203,34.67954345917465,2.1117075395668223,1.6183115276703466,,,,,,4250.0
ALICL,2012-01-22,173.0,176.0,162.0,162.0,-6.36 %,4030.0,667040.0,-0.06358381502890176,-0.06569525926539489,171.2,,169.77491475258142,168.5526185899262,26.272862086010875,1.2222961626552262,1.5391084546673226,,,,,,220.0
ALICL,2012-01-23,162.0,162.0,157.0,162.0,0.00 %,560.0,89730.0,0.0,0.0,169.2,,168.57877402141506,168.06723943511685,21.574994925918375,0.511534586298211,1.3335936809935005,4.571428571428571,,,,,220.0
ALICL,2012-01-25,162.0,160.0,150.0,152.0,-6.17 %,2630.0,412900.0,-0.06172839506172845,-0.06371581438610774,164.6,,166.0281934027358,166.87707355103413,15.210417059822603,-0.8488801482983206,0.8970989151351364,5.428571428571429,,,,,-2410.0
ALICL,2012-01-26,152.0,154.0,148.0,149.0,-1.97 %,1470.0,219750.0,-0.019736842105263164,-0.019934214900817253,159.6,,163.40847134077646,165.55284588058717,12.55387931034484,-2.1443745398107126,0.2888042241459666,5.142857142857143,,,,,-3880.0
ALICL,2012-01-29,149.0,156.0,148.0,155.0,4.03 %,3020.0,458590.0,0.04026845637583887,0.03947881097378742,156.0,,162.1148603652724,164.77115359313626,10.235358511220596,-2.65629322786387,-0.3002152662560007,5.285714285714286,,,,,-860.0
ALICL,2012-01-31,155.0,152.0,145.0,148.0,-4.52 %,1180.0,173810.0,-0.04516129032258065,-0.046212843155131564,153.2,,159.94334338599973,163.5288459195706,9.414331263634864,-3.5855025335708888,-0.9572727197189783,5.357142857142857,,,,,-2040.0
ALICL,2012-02-01,148.0,148.0,146.0,148.0,0.00 %,50.0,7380.0,0.0,0.0,150.4,,158.10590594199977,162.37856103663947,9.677419354838733,-4.272655094639703,-1.6203491947031234,5.285714285714286,,,,,-2040.0
ALICL,2012-02-02,148.0,150.0,148.0,150.0,1.35 %,250.0,37300.0,0.013513513513513598,0.01342302033214077,150.0,164.15,156.8588434893844,161.461630589481,8.844011142061333,-4.602787100096577,-2.216836775781814,5.214285714285714,164.15,10.085294140219053,184.3205882804381,143.9794117195619,-1790.0
ALICL,2012-03-13,150.0,164.0,150.0,160.0,6.67 %,890.0,138380.0,0.06666666666666665,0.06453852113757116,152.2,163.9,157.34209833717142,161.35336165692684,3.4226447709594083,-4.011263319755415,-2.575722084576534,6.071428571428571,163.9,10.125008122153984,184.15001624430798,143.64998375569203,-900.0
