Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
TRH,2012-01-08,84.0,83.0,83.0,83.0,-1.19 %,70.0,5810.0,,,,,83.0,83.0,24.584527220630378,0.0,0.0,,,,,,0.0
TRH,2012-01-31,83.0,82.0,81.0,82.0,-1.20 %,380.0,31080.0,-0.012048192771084376,-0.01212136053234485,,,82.84615384615384,82.92592592592592,37.5052889904375,-0.07977207977208423,-0.015954415954416847,,,,,,-380.0
TRH,2012-02-07,82.0,82.0,81.0,82.0,0.00 %,1410.0,115610.0,0.0,0.0,,,82.71597633136093,82.85733882030178,38.42885632532733,-0.14136248894084247,-0.04103603055170198,,,,,,-380.0
TRH,2012-02-21,82.0,81.0,81.0,81.0,-1.22 %,160.0,12960.0,-0.012195121951219523,-0.01227009259181436,,,82.45197997269003,82.7197581669461,41.2217531661286,-0.2677781942560671,-0.08638446329257501,,,,,,-540.0
TRH,2012-02-23,81.0,80.0,79.0,79.0,-2.47 %,120.0,9590.0,-0.024691358024691357,-0.02500130220541727,81.4,,81.92090613073772,82.44422052495008,42.52775405636207,-0.5233143942123633,-0.1737704494765327,,,,,,-660.0
TRH,2012-02-27,79.0,80.0,80.0,80.0,1.27 %,30.0,2400.0,0.012658227848101333,0.012578782206860185,80.8,,81.62538211062422,82.26316715273155,44.337099974122296,-0.637785042107339,-0.26657336800269393,,,,,,-630.0
TRH,2012-02-29,80.0,79.0,79.0,79.0,-1.25 %,40.0,3160.0,-0.012499999999999956,-0.012578782206860073,80.2,,81.22147717052819,82.02145106734403,43.42683338965863,-0.7999738968158425,-0.3732534737653237,,,,,,-670.0
TRH,2012-03-05,79.0,80.0,80.0,80.0,1.27 %,40.0,3200.0,0.012658227848101333,0.012578782206860185,79.8,,81.03355760583155,81.87171395124447,47.58196721311476,-0.8381563454129264,-0.46623404809484426,,,,,,-630.0
TRH,2012-03-12,80.0,81.0,81.0,81.0,1.25 %,200.0,16200.0,0.012499999999999956,0.01242251999855711,79.8,,81.02839489724208,81.80714254744859,56.156968876860624,-0.7787476502065118,-0.5287367685171778,,,,,,-430.0
TRH,2012-03-15,81.0,81.0,81.0,81.0,0.00 %,140.0,11340.0,0.0,0.0,80.2,,81.02402645151254,81.74735421060055,62.37474949899805,-0.7233277590880078,-0.5676549666313438,,,,,,-430.0
TRH,2012-03-19,81.0,80.0,80.0,80.0,-1.23 %,50.0,4000.0,-0.012345679012345734,-0.012422519998557209,80.2,,80.8664839205106,81.61792056537088,49.64174954550312,-0.7514366448602772,-0.6044113022771305,,,,,,-480.0
TRH,2012-03-20,80.0,81.0,81.0,81.0,1.25 %,60.0,4860.0,0.012499999999999956,0.01242251999855711,80.6,,80.88702485581666,81.57214867163971,53.11212814645306,-0.6851238158230473,-0.6205538049863139,,,,,,-420.0
TRH,2012-03-25,81.0,81.0,81.0,81.0,0.00 %,190.0,15390.0,0.0,0.0,80.8,,80.90440564722948,81.52976728855529,45.625257944696635,-0.6253616413258101,-0.621515372254213,,,,,,-420.0
TRH,2012-03-27,81.0,80.0,78.0,78.0,-3.70 %,190.0,15090.0,-0.03703703703703709,-0.037740327982847086,80.2,,80.45757400919418,81.2683030449586,33.68264953040038,-0.8107290357644246,-0.6593581049562554,1.0714285714285714,,,,,-610.0
TRH,2012-03-28,78.0,78.0,77.0,78.0,0.00 %,80.0,6200.0,0.0,0.0,79.6,,80.07948570008737,81.0262065231098,28.51761948606341,-0.9467208230224315,-0.7168306485694906,1.1428571428571428,,,,,-610.0
