Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
RLFL,2014-09-01,166.0,172.0,166.0,172.0,3.61 %,1200.0,201900.0,,,,,172.0,172.0,21.280602636534795,0.0,0.0,,,,,,0.0
RLFL,2014-09-03,172.0,175.0,175.0,175.0,1.74 %,500.0,87500.0,0.01744186046511631,0.017291497110061043,,,172.46153846153848,172.22222222222223,24.110953058321428,0.23931623931625268,0.04786324786325054,,,,,,500.0
RLFL,2014-09-17,175.0,178.0,178.0,178.0,1.71 %,100.0,17800.0,0.017142857142857126,0.016997576368571077,,,173.31360946745565,172.6502057613169,25.511739915713363,0.6634037061387517,0.17097133951835078,,,,,,600.0
RLFL,2014-09-22,178.0,178.0,178.0,178.0,0.00 %,500.0,89000.0,0.0,0.0,,,174.03459262630864,173.04648681603416,27.920012119375826,0.988105810274476,0.3343982336695759,,,,,,600.0
RLFL,2014-10-13,178.0,178.0,178.0,178.0,0.00 %,210.0,37380.0,0.0,0.0,176.2,,174.64465529918422,173.41341371855015,30.619704269812246,1.2312415806340766,0.5137669030624761,,,,,,600.0
RLFL,2014-10-14,178.0,178.0,178.0,178.0,0.00 %,3000.0,534000.0,0.0,0.0,177.4,,175.1608621762328,173.7531608505094,30.645161290322534,1.4077013257233943,0.6925537875946598,,,,,,600.0
RLFL,2014-11-10,178.0,175.0,161.0,161.0,-9.55 %,60.0,10060.0,-0.0955056179775281,-0.10037918530762216,174.6,,172.9822679952739,172.8084822689902,33.14748201438846,0.17378572628371103,0.5888001753324701,,,,,,540.0
RLFL,2014-11-11,161.0,158.0,147.0,147.0,-8.70 %,590.0,86990.0,-0.08695652173913049,-0.09097177820572676,168.4,,168.98499599600098,170.89674284165758,26.773934030571183,-1.9117468456566087,0.08869077113465429,,,,,,-50.0
RLFL,2014-11-12,147.0,145.0,145.0,145.0,-1.36 %,110.0,15950.0,-0.013605442176870763,-0.013698844358161915,161.8,,165.29499661200083,168.97846559412739,25.826478348595373,-3.6834689821265556,-0.6657411795175877,,,,,,-160.0
RLFL,2014-11-17,145.0,147.0,147.0,147.0,1.38 %,100.0,14700.0,0.01379310344827589,0.013698844358161927,155.6,,162.48038174861608,167.3504311056735,40.443917316163976,-4.870049357057411,-1.5066028150255524,,,,,,-60.0
RLFL,2014-12-01,147.0,145.0,141.0,141.0,-4.08 %,510.0,72730.0,-0.04081632653061229,-0.041672696400568074,148.2,,159.1757076334444,165.39854732006808,20.279999999999987,-6.222839686623672,-2.4498501893451765,,,,,,-570.0
RLFL,2014-12-02,141.0,140.0,130.0,140.0,-0.71 %,5760.0,778490.0,-0.007092198581560294,-0.0071174677688639896,144.0,,156.22559876676067,163.51717344450748,14.306664494052455,-7.291574677746809,-3.418195087025503,,,,,,-6330.0
RLFL,2014-12-03,140.0,138.0,136.0,136.0,-2.86 %,10880.0,1481440.0,-0.02857142857142858,-0.028987536873252298,141.8,,153.11396818725905,161.4788643004699,13.938230116818673,-8.364896113210847,-4.407535292262573,,,,,,-17210.0
RLFL,2014-12-04,136.0,138.0,138.0,138.0,1.47 %,2000.0,276000.0,0.014705882352941124,0.014598799421152631,140.4,,150.7887423122961,159.73968916710177,13.194970459021334,-8.950946854805665,-5.316217604771191,5.0,,,,,-15210.0
RLFL,2014-12-07,138.0,139.0,135.0,139.0,0.72 %,2740.0,379060.0,0.007246376811594235,0.007220247973487097,138.8,,148.97508964886595,158.20341589546462,14.183152520740322,-9.22832624659867,-6.0986393331366875,4.857142857142857,,,,,-12470.0
RLFL,2014-12-08,139.0,141.0,141.0,141.0,1.44 %,500.0,70500.0,0.014388489208633004,0.014285957247476434,138.8,,147.74815277980963,156.92908879209688,11.298932384341683,-9.180936012287248,-6.7150986689668,4.785714285714286,,,,,-11970.0
RLFL,2014-12-09,141.0,147.0,143.0,147.0,4.26 %,150.0,21750.0,0.042553191489361764,0.04167269640056808,140.2,,147.63305235214662,156.19360073342304,15.016644063617306,-8.56054838127642,-7.084188611428725,5.0,,,,,-11820.0
RLFL,2014-12-10,147.0,147.0,145.0,147.0,0.00 %,250.0,36350.0,0.0,0.0,142.4,,147.53565968258562,155.512593271688,31.40611006070256,-7.976933589102373,-7.262737606963455,5.142857142857143,,,,,-11820.0
RLFL,2014-12-15,147.0,150.0,145.0,145.0,-1.36 %,2150.0,313650.0,-0.013605442176870763,-0.013698844358161915,143.8,,147.14555819295705,154.73388265897034,28.550750859417406,-7.58832446601329,-7.327854978773423,5.5,,,,,-13970.0
RLFL,2014-12-16,145.0,145.0,143.0,143.0,-1.38 %,600.0,85900.0,-0.01379310344827589,-0.01388911216066715,144.6,153.8,146.5077800094252,153.86470616571327,27.062253472817716,-7.356926156288068,-7.333669214276352,5.642857142857143,153.8,16.116679820020405,186.03335964004083,121.5666403599592,-14570.0
RLFL,2014-12-22,143.0,143.0,143.0,143.0,0.00 %,120.0,17160.0,0.0,0.0,145.0,152.35,145.9681215464367,153.05991311640116,38.47841989758596,-7.091791569964471,-7.2852936854139765,4.428571428571429,152.35,15.69201942658149,183.73403885316299,120.96596114683702,-14570.0
