Date,Symbol,Open,High,Low,Close,Volume
2024-03-19,SBLD84,925.0,925.0,925.0,925.0,25.0
2024-03-21,SBLD84,908.5,908.5,908.5,908.5,25.0
2024-03-22,SBLD84,908.5,908.5,908.5,908.5,25.0
2024-03-23,SBLD84,908.5,908.5,908.5,908.5,25.0
2024-03-24,SBLD84,908.5,908.5,908.5,908.5,25.0
2024-03-25,SBLD84,925.0,938.9,925.0,938.9,110.0
2024-04-01,SBLD84,938.9,938.9,938.9,938.9,5.0
2024-04-03,SBLD84,957.0,978.9,957.0,978.9,195.0
2024-04-07,SBLD84,995.0,1002.0,985.0,985.0,19808.0
2024-04-08,SBLD84,995.0,1002.0,985.0,985.0,19808.0
2024-04-14,SBLD84,1000.0,1000.0,1000.0,1000.0,300.0
2024-04-16,SBLD84,980.0,980.0,974.1,974.1,100.0
2024-04-17,SBLD84,980.0,980.0,974.1,974.1,100.0
2024-04-22,SBLD84,993.0,1000.0,993.0,1000.0,50.0
2024-04-23,SBLD84,993.0,1000.0,993.0,1000.0,50.0
2024-04-28,SBLD84,990.0,990.0,990.0,990.0,100.0
2024-04-29,SBLD84,990.1,990.1,990.1,990.1,25.0
2024-05-08,SBLD84,973.1,973.1,973.1,973.1,30.0
2024-05-13,SBLD84,972.1,975.0,970.1,975.0,250.0
2024-05-19,SBLD84,976.0,976.0,976.0,976.0,50.0
2024-05-20,SBLD84,995.0,995.0,985.0,985.0,35.0
2024-05-21,SBLD84,967.5,967.5,965.5,965.5,50.0
2024-05-22,SBLD84,980.0,980.0,980.0,980.0,25.0
2024-05-23,SBLD84,980.0,980.0,980.0,980.0,25.0
2024-05-24,SBLD84,980.0,980.0,980.0,980.0,25.0
2024-05-25,SBLD84,980.0,980.0,980.0,980.0,25.0
2024-05-27,SBLD84,999.0,1030.2,999.0,1030.2,325.0
2024-05-28,SBLD84,999.0,1030.2,999.0,1030.2,325.0
2024-06-30,SBLD84,990.1,990.1,990.0,990.0,65.0
2024-07-01,SBLD84,1000.0,1000.0,1000.0,1000.0,10.0
2024-07-02,SBLD84,1000.0,1000.0,1000.0,1000.0,50.0
2024-07-11,SBLD84,1000.0,1000.0,1000.0,1000.0,55.0
2024-07-12,SBLD84,1000.0,1000.0,1000.0,1000.0,55.0
2024-07-13,SBLD84,1000.0,1000.0,1000.0,1000.0,55.0
2024-07-14,SBLD84,1018.0,1020.0,1018.0,1020.0,100.0
2024-07-25,SBLD84,999.6,999.6,980.0,980.0,215.0
2024-07-26,SBLD84,999.6,999.6,980.0,980.0,215.0
2024-07-27,SBLD84,999.6,999.6,980.0,980.0,215.0
2024-07-31,SBLD84,980.0,980.0,980.0,980.0,25.0
2024-08-01,SBLD84,990.0,1000.0,990.0,1000.0,469.0
2024-08-02,SBLD84,990.0,1000.0,990.0,1000.0,469.0
2024-08-03,SBLD84,990.0,1000.0,990.0,1000.0,469.0
2024-08-04,SBLD84,990.0,1000.0,990.0,1000.0,469.0
2024-08-05,SBLD84,1005.0,1005.0,1005.0,1005.0,19508.0
2024-08-06,SBLD84,1000.0,1000.0,990.0,990.0,200.0
2024-08-07,SBLD84,1009.5,1009.8,1009.5,1009.8,75.0
2024-08-08,SBLD84,995.1,995.1,995.0,995.0,80.0
2024-08-09,SBLD84,995.1,995.1,995.0,995.0,80.0
2024-08-10,SBLD84,995.1,995.1,995.0,995.0,80.0
2024-08-12,SBLD84,996.0,996.0,996.0,996.0,75.0
2024-08-13,SBLD84,1014.8,1015.0,997.0,1000.0,2903.0
2024-08-14,SBLD84,1001.0,1001.0,1001.0,1001.0,25.0
2024-08-15,SBLD84,999.0,1000.0,999.0,1000.0,55.0
2024-08-16,SBLD84,999.0,1000.0,999.0,1000.0,55.0
2024-08-17,SBLD84,999.0,1000.0,999.0,1000.0,55.0
2024-08-18,SBLD84,1001.0,1002.0,1001.0,1002.0,100.0
2024-08-19,SBLD84,1001.0,1002.0,1001.0,1002.0,100.0
2024-08-20,SBLD84,1001.0,1002.0,1001.0,1002.0,100.0
2024-08-21,SBLD84,1002.0,1022.0,999.0,1022.0,3271.0
2024-08-22,SBLD84,1020.0,1020.0,1020.0,1020.0,760.0
2024-08-23,SBLD84,1020.0,1020.0,1020.0,1020.0,760.0
2024-08-24,SBLD84,1020.0,1020.0,1020.0,1020.0,760.0
2024-08-28,SBLD84,1001.0,1001.0,1001.0,1001.0,25.0
2024-08-29,SBLD84,1001.0,1001.0,1001.0,1001.0,25.0
2024-08-30,SBLD84,1001.0,1001.0,1001.0,1001.0,25.0
2024-08-31,SBLD84,1001.0,1001.0,1001.0,1001.0,25.0
2024-09-02,SBLD84,1020.0,1022.0,1020.0,1022.0,353.0
2024-09-08,SBLD84,1004.1,1004.1,1004.1,1004.1,25.0
2024-09-09,SBLD84,1023.9,1023.9,1023.9,1023.9,9754.0
2024-09-11,SBLD84,1004.0,1004.0,1004.0,1004.0,50.0
2024-09-15,SBLD84,1006.0,1006.0,1006.0,1006.0,25.0
2024-09-18,SBLD84,1025.0,1026.0,1007.1,1007.1,100.0
2024-09-19,SBLD84,1025.0,1026.0,1007.1,1007.1,100.0
2024-09-20,SBLD84,1025.0,1026.0,1007.1,1007.1,100.0
2024-09-21,SBLD84,1025.0,1026.0,1007.1,1007.1,100.0
2024-09-23,SBLD84,1015.0,1015.0,1015.0,1015.0,25.0
2024-09-25,SBLD84,1014.0,1014.0,1014.0,1014.0,25.0
2024-10-06,SBLD84,1006.0,1006.0,1006.0,1006.0,25.0
2024-10-15,SBLD84,1020.1,1020.7,1020.1,1020.7,50.0
2024-10-23,SBLD84,1040.0,1040.0,1040.0,1040.0,110.0
2024-10-27,SBLD84,1021.0,1021.0,1021.0,1021.0,25.0
2024-10-28,SBLD84,1022.0,1022.0,1022.0,1022.0,25.0
2024-10-29,SBLD84,1022.1,1022.1,1022.1,1022.1,35.0
2024-10-30,SBLD84,1022.1,1022.1,1022.1,1022.1,50.0
2024-10-31,SBLD84,1022.1,1022.1,1022.1,1022.1,50.0
2024-11-01,SBLD84,1022.1,1022.1,1022.1,1022.1,50.0
2024-11-02,SBLD84,1022.1,1022.1,1022.1,1022.1,50.0
2024-11-03,SBLD84,1022.1,1022.1,1022.1,1022.1,50.0
2024-11-04,SBLD84,1022.1,1022.1,1022.1,1022.1,50.0
2024-11-12,SBLD84,1027.0,1027.0,1027.0,1027.0,50.0
2024-11-14,SBLD84,1045.0,1045.0,1045.0,1045.0,2438.0
2024-11-15,SBLD84,1045.0,1045.0,1045.0,1045.0,2438.0
2024-11-16,SBLD84,1045.0,1045.0,1045.0,1045.0,2438.0
2024-11-21,SBLD84,1025.0,1025.0,1025.0,1025.0,50.0
2024-11-22,SBLD84,1025.0,1025.0,1025.0,1025.0,50.0
2024-11-23,SBLD84,1025.0,1025.0,1025.0,1025.0,50.0
2024-11-25,SBLD84,1030.0,1030.0,1030.0,1030.0,75.0
2024-11-26,SBLD84,1030.1,1030.1,1030.1,1030.1,25.0
2024-11-27,SBLD84,1022.2,1022.2,1022.0,1022.0,100.0
2024-12-01,SBLD84,1025.0,1025.0,1025.0,1025.0,30.0
2024-12-02,SBLD84,1045.0,1045.5,1045.0,1045.5,50.0
2024-12-04,SBLD84,1044.0,1044.0,1044.0,1044.0,75.0
2024-12-05,SBLD84,1032.2,1032.2,1032.2,1032.2,10.0
2024-12-06,SBLD84,1032.2,1032.2,1032.2,1032.2,10.0
2024-12-07,SBLD84,1032.2,1032.2,1032.2,1032.2,10.0
2024-12-17,SBLD84,1027.1,1030.0,1027.1,1030.0,125.0
2024-12-22,SBLD84,1031.0,1031.0,1031.0,1031.0,75.0
2024-12-24,SBLD84,1049.0,1051.6,1049.0,1051.6,60.0
2024-12-25,SBLD84,1049.0,1051.6,1049.0,1051.6,60.0
2024-12-26,SBLD84,1055.0,1055.0,1055.0,1055.0,25.0
2024-12-27,SBLD84,1055.0,1055.0,1055.0,1055.0,25.0
2024-12-28,SBLD84,1055.0,1055.0,1055.0,1055.0,25.0
